transform_type,heads_selection,high_key_max_value,high_value_max_value,low_key_max_value,low_value_max_value,axis_key,axis_value,cr
none,0.3,16,10,8,4,"(2,)","(1, 3)",6.1977
none,0.3,16,10,6,8,"(2,)","(1, 3)",6.0246
none,0.3,16,10,6,6,"(2,)","(1, 3)",6.1713
none,0.3,16,10,6,4,"(2,)","(1, 3)",6.3622
none,0.3,16,10,4,8,"(2,)","(1, 3)",6.2348
none,0.3,16,10,4,6,"(2,)","(1, 3)",6.3921
none,0.3,16,10,4,4,"(2,)","(1, 3)",6.5971
none,0.3,16,8,8,8,"(2,)","(1, 3)",6.1424
none,0.3,16,8,8,6,"(2,)","(1, 3)",6.295
none,0.3,16,8,8,4,"(2,)","(1, 3)",6.4937
none,0.3,16,8,6,8,"(2,)","(1, 3)",6.304
none,0.3,16,8,6,6,"(2,)","(1, 3)",6.4648
none,0.3,16,8,6,4,"(2,)","(1, 3)",6.6746
none,0.3,16,8,4,8,"(2,)","(1, 3)",6.5345
none,0.3,16,8,4,6,"(2,)","(1, 3)",6.7075
none,0.3,16,8,4,4,"(2,)","(1, 3)",6.9336
none,0.3,16,6,8,6,"(2,)","(1, 3)",6.6802
none,0.3,16,6,8,4,"(2,)","(1, 3)",6.9044
