transform_type,heads_selection,high_key_max_value,high_value_max_value,low_key_max_value,low_value_max_value,axis_key,axis_value,cr
hadamard,0.1,8,10,4,4,"(2,)","(1, 3)",6.8855
hadamard,0.1,8,10,4,3,"(2,)","(1, 3)",6.9591
hadamard,0.1,8,10,3,8,"(2,)","(1, 3)",6.8332
hadamard,0.1,8,10,3,6,"(2,)","(1, 3)",6.8967
hadamard,0.1,8,10,3,4,"(2,)","(1, 3)",6.9874
hadamard,0.1,8,10,3,3,"(2,)","(1, 3)",7.0632
hadamard,0.1,8,8,8,8,"(2,)","(1, 3)",7.0687
hadamard,0.1,8,8,8,6,"(2,)","(1, 3)",7.1376
hadamard,0.1,8,8,8,4,"(2,)","(1, 3)",7.2344
hadamard,0.1,8,8,8,3,"(2,)","(1, 3)",7.3153
hadamard,0.1,8,8,6,8,"(2,)","(1, 3)",7.1327
hadamard,0.1,8,8,6,6,"(2,)","(1, 3)",7.2029
hadamard,0.1,8,8,6,4,"(2,)","(1, 3)",7.3015
hadamard,0.1,8,8,6,3,"(2,)","(1, 3)",7.3838
hadamard,0.1,8,8,4,8,"(2,)","(1, 3)",7.2072
hadamard,0.1,8,8,4,6,"(2,)","(1, 3)",7.2788
hadamard,0.1,8,8,4,4,"(2,)","(1, 3)",7.3796
hadamard,0.1,8,8,4,3,"(2,)","(1, 3)",7.4637
hadamard,0.1,8,8,3,8,"(2,)","(1, 3)",7.319
hadamard,0.1,8,8,3,6,"(2,)","(1, 3)",7.3929
hadamard,0.1,8,8,3,4,"(2,)","(1, 3)",7.4968
hadamard,0.1,8,8,3,3,"(2,)","(1, 3)",7.5837
hadamard,0.1,8,6,8,6,"(2,)","(1, 3)",7.8283
hadamard,0.1,8,6,8,4,"(2,)","(1, 3)",7.9463
hadamard,0.1,8,6,8,3,"(2,)","(1, 3)",8.043
hadamard,0.1,8,6,6,6,"(2,)","(1, 3)",7.9069
hadamard,0.1,8,6,6,4,"(2,)","(1, 3)",8.0272
hadamard,0.1,8,6,6,3,"(2,)","(1, 3)",8.126
hadamard,0.1,8,6,4,6,"(2,)","(1, 3)",7.9985
hadamard,0.1,8,6,4,4,"(2,)","(1, 3)",8.1217
hadamard,0.1,8,6,4,3,"(2,)","(1, 3)",8.2228
hadamard,0.1,8,6,3,6,"(2,)","(1, 3)",8.1365
hadamard,0.1,8,6,3,4,"(2,)","(1, 3)",8.264
hadamard,0.1,8,6,3,3,"(2,)","(1, 3)",8.3687
hadamard,0.1,8,5,8,4,"(2,)","(1, 3)",8.5014
hadamard,0.1,8,5,8,3,"(2,)","(1, 3)",8.6123
hadamard,0.1,8,5,6,4,"(2,)","(1, 3)",8.5942
hadamard,0.1,8,5,6,3,"(2,)","(1, 3)",8.7075
hadamard,0.1,8,5,4,4,"(2,)","(1, 3)",8.7026
hadamard,0.1,8,5,4,3,"(2,)","(1, 3)",8.8188
hadamard,0.1,8,5,3,4,"(2,)","(1, 3)",8.8661
hadamard,0.1,8,5,3,3,"(2,)","(1, 3)",8.9868
hadamard,0.1,6,16,6,8,"(2,)","(1, 3)",6.3235
hadamard,0.1,6,16,6,6,"(2,)","(1, 3)",6.3782
hadamard,0.1,6,16,6,4,"(2,)","(1, 3)",6.4567
hadamard,0.1,6,16,6,3,"(2,)","(1, 3)",6.5219
hadamard,0.1,6,16,4,8,"(2,)","(1, 3)",6.3825
hadamard,0.1,6,16,4,6,"(2,)","(1, 3)",6.4382
hadamard,0.1,6,16,4,4,"(2,)","(1, 3)",6.5182
hadamard,0.1,6,16,4,3,"(2,)","(1, 3)",6.5846
hadamard,0.1,6,16,3,8,"(2,)","(1, 3)",6.4691
hadamard,0.1,6,16,3,6,"(2,)","(1, 3)",6.5263
hadamard,0.1,6,16,3,4,"(2,)","(1, 3)",6.6086
hadamard,0.1,6,16,3,3,"(2,)","(1, 3)",6.6768
hadamard,0.1,6,12,6,8,"(2,)","(1, 3)",6.8588
hadamard,0.1,6,12,6,6,"(2,)","(1, 3)",6.9227
hadamard,0.1,6,12,6,4,"(2,)","(1, 3)",7.0146
hadamard,0.1,6,12,6,3,"(2,)","(1, 3)",7.0913
hadamard,0.1,6,12,4,8,"(2,)","(1, 3)",6.9283
hadamard,0.1,6,12,4,6,"(2,)","(1, 3)",6.9934
hadamard,0.1,6,12,4,4,"(2,)","(1, 3)",7.0873
hadamard,0.1,6,12,4,3,"(2,)","(1, 3)",7.1656
hadamard,0.1,6,12,3,8,"(2,)","(1, 3)",7.0304
hadamard,0.1,6,12,3,6,"(2,)","(1, 3)",7.0976
hadamard,0.1,6,12,3,4,"(2,)","(1, 3)",7.1943
hadamard,0.1,6,12,3,3,"(2,)","(1, 3)",7.2749
hadamard,0.1,6,10,6,8,"(2,)","(1, 3)",7.2496
hadamard,0.1,6,10,6,6,"(2,)","(1, 3)",7.321
hadamard,0.1,6,10,6,4,"(2,)","(1, 3)",7.4234
hadamard,0.1,6,10,6,3,"(2,)","(1, 3)",7.509
hadamard,0.1,6,10,4,8,"(2,)","(1, 3)",7.3272
hadamard,0.1,6,10,4,6,"(2,)","(1, 3)",7.4002
hadamard,0.1,6,10,4,4,"(2,)","(1, 3)",7.5048
hadamard,0.1,6,10,4,3,"(2,)","(1, 3)",7.5923
hadamard,0.1,6,10,3,8,"(2,)","(1, 3)",7.4416
hadamard,0.1,6,10,3,6,"(2,)","(1, 3)",7.5169
hadamard,0.1,6,10,3,4,"(2,)","(1, 3)",7.6248
hadamard,0.1,6,10,3,3,"(2,)","(1, 3)",7.7152
hadamard,0.1,6,8,6,8,"(2,)","(1, 3)",7.7987
hadamard,0.1,6,8,6,6,"(2,)","(1, 3)",7.8827
hadamard,0.1,6,8,6,4,"(2,)","(1, 3)",8.001
hadamard,0.1,6,8,6,3,"(2,)","(1, 3)",8.0999
hadamard,0.1,6,8,4,8,"(2,)","(1, 3)",7.8887
hadamard,0.1,6,8,4,6,"(2,)","(1, 3)",7.9746
hadamard,0.1,6,8,4,4,"(2,)","(1, 3)",8.0956
hadamard,0.1,6,8,4,3,"(2,)","(1, 3)",8.197
hadamard,0.1,6,8,3,8,"(2,)","(1, 3)",8.0214
hadamard,0.1,6,8,3,6,"(2,)","(1, 3)",8.1102
hadamard,0.1,6,8,3,4,"(2,)","(1, 3)",8.2355
hadamard,0.1,6,8,3,3,"(2,)","(1, 3)",8.3404
hadamard,0.1,6,6,6,6,"(2,)","(1, 3)",8.7338
hadamard,0.1,6,6,6,4,"(2,)","(1, 3)",8.8808
hadamard,0.1,6,6,6,3,"(2,)","(1, 3)",9.0019
hadamard,0.1,6,6,4,6,"(2,)","(1, 3)",8.8467
hadamard,0.1,6,6,4,4,"(2,)","(1, 3)",8.9976
hadamard,0.1,6,6,4,3,"(2,)","(1, 3)",9.1219
hadamard,0.1,6,6,3,6,"(2,)","(1, 3)",9.014
